address,address_clean,lat,lon
"250 PARKBROOKE PLACE, WOODSTOCK, Georgia 30189-1571","250 PARKBROOKE PLACE, WOODSTOCK, Georgia 30189",34.111083,-84.555661
"341 STAN EVANS DR, JEFFERSON, Georgia 30549-2905","341 STAN EVANS DR, JEFFERSON, Georgia 30549",34.111587,-83.703597
"5422 HIGHWAY 20, SUGAR HILL, Georgia 30518","5422 HIGHWAY 20, SUGAR HILL, Georgia 30518",34.111663,-84.054722
"4536 NELSON BROGDON BLVD, SUGAR HILL, Georgia 30518-7518","4536 NELSON BROGDON BLVD, SUGAR HILL, Georgia 30518",34.1118116,-84.0586017
"3030 OLD ATLANTA ROAD, CUMMING, Georgia 30041","3030 OLD ATLANTA ROAD, CUMMING, Georgia 30041",34.113095,-84.154226
"109 COLLEGE AVENUE, ELBERTON, Georgia 30635","109 COLLEGE AVENUE, ELBERTON, Georgia 30635",34.1141683,-82.8711191
"103-105 MIRRAMONT LAKE DRIVE, WOODSTOCK, Georgia 30189-8214","103-105 MIRRAMONT LAKE DRIVE, WOODSTOCK, Georgia 30189",34.115905,-84.582711
"1270 FRIENDSHIP RD, BRASELTON, Georgia 30517","1270 FRIENDSHIP RD, BRASELTON, Georgia 30517",34.1219671,-83.8285492
"306 COURTHOUSE SQUARE, DANIELSVILLE, Georgia 30633-7059","306 COURTHOUSE SQUARE, DANIELSVILLE, Georgia 30633",34.124917,-83.221257
"1485 PEACHTREE PKWY, CUMMING, Georgia 30041","1485 PEACHTREE PKWY, CUMMING, Georgia 30041",34.12504,-84.170614
"155 RIVER PARK CROSSING, WOODSTOCK, Georgia 30188-7834","155 RIVER PARK CROSSING, WOODSTOCK, Georgia 30188",34.140252,-84.511057
"2610 US HWY 129N, JEFFERSON, Georgia 30549-2652","2610 US HWY 129N, JEFFERSON, Georgia 30549",34.142138,-83.606165
"1424 HIGHWAY 98 WEST, DANIELSVILLE, Georgia 30633-0000","1424 HIGHWAY 98 WEST, DANIELSVILLE, Georgia 30633",34.14282,-83.235673
"1120 WELLSTAR WAY, HOLLY SPRINGS, Georgia 30114","1120 WELLSTAR WAY, HOLLY SPRINGS, Georgia 30114",34.1429522,-84.521887
"763 PEACHTREE PARKWAY, CUMMING, Georgia 30041-9351","763 PEACHTREE PARKWAY, CUMMING, Georgia 30041",34.144347,-84.172408
"684 SIXES ROAD, HOLLY SPRINGS, Georgia 30115","684 SIXES ROAD, HOLLY SPRINGS, Georgia 30115",34.145385,-84.5143959
"410 PEACHTREE PARKWAY, CUMMING, Georgia 30041","410 PEACHTREE PARKWAY, CUMMING, Georgia 30041",34.1525433,-84.1761605
"775 WEST AVE, CARTERSVILLE, Georgia 30120","775 WEST AVE, CARTERSVILLE, Georgia 30120",34.1593057,-84.8094189
"1735 BUFORD HIGHWAY, CUMMING, Georgia 30041","1735 BUFORD HIGHWAY, CUMMING, Georgia 30041",34.1639628,-84.114535
"2695 OLD WINDER WAY, GWINNETT, Georgia 30517","2695 OLD WINDER WAY, GWINNETT, Georgia 30517",34.16769,-83.833669
"1800 NORTHSIDE FORSYTH DR, CUMMING, Georgia 30041","1800 NORTHSIDE FORSYTH DR, CUMMING, Georgia 30041",34.1774773,-84.142619
"103 MOUNTAIN BROOK DRIVE, CANTON, Georgia 30115","103 MOUNTAIN BROOK DRIVE, CANTON, Georgia 30115",34.178818,-84.503524
"7165 COLFAX AVENUE, CUMMING, Georgia 30040","7165 COLFAX AVENUE, CUMMING, Georgia 30040",34.184115,-84.218556
"200 GENTILLY BOULEVARD, CARTERSVILLE, Georgia 30120-8522","200 GENTILLY BOULEVARD, CARTERSVILLE, Georgia 30120",34.1852267,-84.791699
"4919 ATLANTA HIGHWAY, FLOWERY BRANCH, Georgia 30542-3328","4919 ATLANTA HIGHWAY, FLOWERY BRANCH, Georgia 30542",34.1876914,-83.922082
"623 SOUTH ELM STREET, COMMERCE, Georgia 30529-3208","623 SOUTH ELM STREET, COMMERCE, Georgia 30529",34.1911645,-83.4462441
"1219 UNIVETER ROAD, CANTON, Georgia 30115","1219 UNIVETER ROAD, CANTON, Georgia 30115",34.1951139,-84.4984229
"4754 MARTIN ROAD, FLOWERY BRANCH, Georgia 30542-3507","4754 MARTIN ROAD, FLOWERY BRANCH, Georgia 30542",34.1960711,-83.886393
"958A JOE FRANK HARRIS PKWY, CARTERSVILLE, Georgia 30120-2163","958A JOE FRANK HARRIS PKWY, CARTERSVILLE, Georgia 30120",34.1992257,-84.79469
"962 JOE FRANK HARRIS PKWY, CARTERSVILLE, Georgia 30120","962 JOE FRANK HARRIS PKWY, CARTERSVILLE, Georgia 30120",34.1992523,-84.7947748
"5 MEDICAL DRIVE, CARTERSVILLE, Georgia 30121","5 MEDICAL DRIVE, CARTERSVILLE, Georgia 30121",34.203213,-84.79571
"206 E. CHURCH STREET, BOWMAN, Georgia 30624-2109","206 E. CHURCH STREET, BOWMAN, Georgia 30624",34.2053598,-83.0290212
"1328 JOE FRANK HARRIS PARKWAY, CARTERSVILLE, Georgia 30120","1328 JOE FRANK HARRIS PARKWAY, CARTERSVILLE, Georgia 30120",34.2055994,-84.8152776
"5355 HWY 20, CARTERSVILLE, Georgia 30121","5355 HWY 20, CARTERSVILLE, Georgia 30121",34.206156,-84.780974
"1200 BALD RIDGE MARINA RD, CUMMING, Georgia 30040","1200 BALD RIDGE MARINA RD, CUMMING, Georgia 30040",34.2081021,-84.1284116
"2920 MARIETTA HIGHWAY 142, CANTON, Georgia 30114-8209","2920 MARIETTA HIGHWAY 142, CANTON, Georgia 30114",34.208204,-84.505914
"204 CANTON HIGHWAY, CUMMING, Georgia 30040","204 CANTON HIGHWAY, CUMMING, Georgia 30040",34.209401,-84.1438706
"765 LANIER 400 PARKWAY, CUMMING, Georgia 30041-2539","765 LANIER 400 PARKWAY, CUMMING, Georgia 30041",34.2097486,-84.1268181
"260 ELM STREET, CUMMING, Georgia 30040-2467","260 ELM STREET, CUMMING, Georgia 30040",34.2132737,-84.1373363
"475 TRIBBLE GAP ROAD, CUMMING, Georgia 30040-2478","475 TRIBBLE GAP ROAD, CUMMING, Georgia 30040",34.2143427,-84.1387803
"428 CANTON ROAD, CUMMING, Georgia 30040-2002","428 CANTON ROAD, CUMMING, Georgia 30040",34.2149955,-84.1471025
"611 HOSPITAL RD, COMMERCE, Georgia 30529","611 HOSPITAL RD, COMMERCE, Georgia 30529",34.2158572,-83.469635
"110 NORTH CORNERS PKWY, CUMMING, Georgia 30040-2077","110 NORTH CORNERS PKWY, CUMMING, Georgia 30040",34.2170996,-84.1513286
"687 HOSPITAL ROAD, COMMERCE, Georgia 30529-1146","687 HOSPITAL ROAD, COMMERCE, Georgia 30529",34.2174872,-83.4686823
"540 DAHLONEGA ST., CUMMING, Georgia 30040","540 DAHLONEGA ST., CUMMING, Georgia 30040",34.2204552,-84.135252
"115 ACADEMY STREET, CANTON, Georgia 30114-3008","115 ACADEMY STREET, CANTON, Georgia 30114",34.2359491,-84.4924193
"3626 OLD OAKWOOD RD, OAKWOOD, Georgia 30566","3626 OLD OAKWOOD RD, OAKWOOD, Georgia 30566",34.236789,-83.878123
"16 EAST 12TH STREET SW, ROME, Georgia 30161-4720","16 EAST 12TH STREET SW, ROME, Georgia 30161",34.237068,-85.163979
"16 EAST 12TH STREET, ROME, Georgia 30161","16 EAST 12TH STREET, ROME, Georgia 30161",34.2384452,-85.1748059
"4019 EXECUTIVE DRIVE, OAKWOOD, Georgia 30566-2811","4019 EXECUTIVE DRIVE, OAKWOOD, Georgia 30566",34.2408332,-83.876532
"18 RIVERBEND DRIVE SUITE 210, ROME, Georgia 30161","18 RIVERBEND DRIVE SUITE 210, ROME, Georgia 30161",34.2449389,-85.1661347
"15 RIVERBEND DRIVE SW, ROME, Georgia 30161-6005","15 RIVERBEND DRIVE SW, ROME, Georgia 30161",34.245728,-85.165323
"4222 FAIRBANKS DR, OAKWOOD, Georgia 30566","4222 FAIRBANKS DR, OAKWOOD, Georgia 30566",34.2466935,-83.8826016
"210 OAKSIDE LN, CANTON, Georgia 30114","210 OAKSIDE LN, CANTON, Georgia 30114",34.246873,-84.487855
"220 OAKSIDE LANE, CANTON, Georgia 30114-6413","220 OAKSIDE LANE, CANTON, Georgia 30114",34.246873,-84.487855
"15 REINHARDT COLLEGE PKWY STE 100, CANTON, Georgia 30114","15 REINHARDT COLLEGE PKWY STE 100, CANTON, Georgia 30114",34.2501776,-84.4780192
"415 POTTERY FACTORY DR, COMMERCE, Georgia 30529","415 POTTERY FACTORY DR, COMMERCE, Georgia 30529",34.250628,-83.461727
"140 THREE RIVERS DRIVE NE, ROME, Georgia 30161-4999","140 THREE RIVERS DRIVE NE, ROME, Georgia 30161",34.252649,-85.171973
"134 RIVERSTONE TERRACE, CANTON, Georgia 30114-5259","134 RIVERSTONE TERRACE, CANTON, Georgia 30114",34.2531127,-84.4821967
"130 RIVERSTONE TERRACE SUITE 102, CANTON, Georgia 30114","130 RIVERSTONE TERRACE SUITE 102, CANTON, Georgia 30114",34.2531184,-84.4820886
"304 TURNER MCCALL BLVD, ROME, Georgia 30165","304 TURNER MCCALL BLVD, ROME, Georgia 30165",34.2591386,-85.1783506
"304 SHORTER AVENUE, ROME, Georgia 30165","304 SHORTER AVENUE, ROME, Georgia 30165",34.2635369,-85.189418
"2112 SHORTER AVENUE NW, ROME, Georgia 30165","2112 SHORTER AVENUE NW, ROME, Georgia 30165",34.270992,-85.222962
"3030 MCEVER ROAD, GAINESVILLE, Georgia 30504-5542","3030 MCEVER ROAD, GAINESVILLE, Georgia 30504",34.2721443,-83.8838795
"85 JOHN MADDOX CONN N.W., ROME, Georgia 30165-1233","85 JOHN MADDOX CONN N.W., ROME, Georgia 30165",34.275905,-85.19648
"85 JOHN MADDOX CONNECTOR NW, ROME, Georgia 30165-1233","85 JOHN MADDOX CONNECTOR NW, ROME, Georgia 30165",34.275905,-85.19648
"112 BANKS ROAD, COMMERCE, Georgia 30529","112 BANKS ROAD, COMMERCE, Georgia 30529",34.275917,-83.46428
"DEPARTMENT OF PEDIATRICS, GAINESVILLE, Georgia 30501-3836","DEPARTMENT OF PEDIATRICS, GAINESVILLE, Georgia 30501",34.277325,-83.817677
"200 MARABLE WAY, ROME, Georgia 30165-1387","200 MARABLE WAY, ROME, Georgia 30165",34.2786745,-85.2067402
"1290 ATHENS STREET, GAINESVILLE, Georgia 30507-7000","1290 ATHENS STREET, GAINESVILLE, Georgia 30507",34.2828506,-83.7916256
"930 FRANKLIN SPRINGS, ROYSTON, Georgia 30662-3932","930 FRANKLIN SPRINGS, ROYSTON, Georgia 30662",34.2847668,-83.1264847
"1485 JESSIE JEWEL PKWY, GAINESVILLE, Georgia 30501-3464","1485 JESSIE JEWEL PKWY, GAINESVILLE, Georgia 30501",34.284885,-83.845392
"520 JESSIE JEWEL PKWY SE, GAINESVILLE, Georgia 30501","520 JESSIE JEWEL PKWY SE, GAINESVILLE, Georgia 30501",34.299537,-83.821078
"1498 Jesse Jewell Parkway SE, Gainesville, Georgia 30501","1498 Jesse Jewell Parkway SE, Gainesville, Georgia 30501",34.3012989,-83.8174873
"1439 JESSE JEWELL PARKWAY SUITE 102, GAINESVILLE, Georgia 30501","1439 JESSE JEWELL PARKWAY SUITE 102, GAINESVILLE, Georgia 30501",34.3068455,-83.8096013
"1216 SHERWOOD PARK DRIVE NE, GAINESVILLE, Georgia 30501-3445","1216 SHERWOOD PARK DRIVE NE, GAINESVILLE, Georgia 30501",34.3069924,-83.8177981
"30 COTTONWOOD ST, CLAYTON, Georgia 30525-5422","30 COTTONWOOD ST, CLAYTON, Georgia 30525",34.315409,-83.49838
"667 THOMPSON STREET, HOMER, Georgia 30547-3110","667 THOMPSON STREET, HOMER, Georgia 30547",34.3155889,-83.4812607
"FLOYD MEDICAL ARTS BLDG, ROME, Georgia 30165-4256","FLOYD MEDICAL ARTS BLDG, ROME, Georgia 30165",34.3329,-85.170017
"300 DAWSON COMMONS CIRCLE, DAWSONVILLE, Georgia 30534-6288","300 DAWSON COMMONS CIRCLE, DAWSONVILLE, Georgia 30534",34.335809,-84.063735
"4159 MARTHA BERRY HIGHWAY, ROME, Georgia 30165","4159 MARTHA BERRY HIGHWAY, ROME, Georgia 30165",34.3435477,-85.1722719
"63 WEST GIBSON STREET, HARTWELL, Georgia 30643-1845","63 WEST GIBSON STREET, HARTWELL, Georgia 30643",34.3455248,-82.9384831
"229 ATHENS ST, HARTWELL, Georgia 30643","229 ATHENS ST, HARTWELL, Georgia 30643",34.3520407,-82.9399945
"64 REYNOLDS STREET, HARTWELL, Georgia 30643-1315","64 REYNOLDS STREET, HARTWELL, Georgia 30643",34.3602574,-82.9287881
"6955 GA 145 SOUTH, CARNESVILLE, Georgia 30521-4166","6955 GA 145 SOUTH, CARNESVILLE, Georgia 30521",34.361395,-83.21154
"28 CHANDLER CENTER, HARTWELL, Georgia 30643-7914","28 CHANDLER CENTER, HARTWELL, Georgia 30643",34.3624644,-82.9352027
"108 PROMINENCE COURT, DAWSONVILLE, Georgia 30534","108 PROMINENCE COURT, DAWSONVILLE, Georgia 30534",34.3681489,-84.0337772
"133 PROMINENCE COURT, DAWSONVILLE, Georgia 30534-8951","133 PROMINENCE COURT, DAWSONVILLE, Georgia 30534",34.3685342,-84.0335843
"21 COMMERCE PKWY, ADAIRSVILLE, Georgia 30103","21 COMMERCE PKWY, ADAIRSVILLE, Georgia 30103",34.3778483,-84.9293815
"115 NORTH CENTRAL AVENUE, ADAIRSVILLE, Georgia 30103-2455","115 NORTH CENTRAL AVENUE, ADAIRSVILLE, Georgia 30103",34.3795917,-84.9338686
"2011 WESTEND DRIVE, GREENSBORO, Georgia 30642-5146","2011 WESTEND DRIVE, GREENSBORO, Georgia 30642",34.3804,-82.906159
"6000 JOE FRANK HARRIS PARKWAY, ADAIRSVILLE, Georgia 30103-2443","6000 JOE FRANK HARRIS PARKWAY, ADAIRSVILLE, Georgia 30103",34.3935113,-84.9343098
"5959 HWY 53 EAST SUITE 100, DAWSONVILLE, Georgia 30534","5959 HWY 53 EAST SUITE 100, DAWSONVILLE, Georgia 30534",34.412334,-84.288863
"54 HIGHWAY 53 EAST, DAWSONVILLE, Georgia 30534-0000","54 HIGHWAY 53 EAST, DAWSONVILLE, Georgia 30534",34.412925,-84.280442
"12192 AUGUSTA ROAD, LAVONIA, Georgia 30553-1209","12192 AUGUSTA ROAD, LAVONIA, Georgia 30553",34.4279546,-83.10603
"355 CLEAR CREEK PKWY, LAVONIA, Georgia 30553-1208","355 CLEAR CREEK PKWY, LAVONIA, Georgia 30553",34.4396497,-83.1322584
"13375 JONES STREET SUITE C, LAVONIA, Georgia 30553-1147","13375 JONES STREET SUITE C, LAVONIA, Georgia 30553",34.4399453,-83.1101529
"1020 J.L. WHITE DRIVE SUITE 170, JASPER, Georgia 30143-1908","1020 J.L. WHITE DRIVE SUITE 170, JASPER, Georgia 30143",34.4460559,-84.4504047
"11766 HWY 27 N, SUMMERVILLE, Georgia 30747","11766 HWY 27 N, SUMMERVILLE, Georgia 30747",34.453434,-85.252418
"60 HEALTH WAY, JASPER, Georgia 30143","60 HEALTH WAY, JASPER, Georgia 30143",34.455796,-84.41185
"175 SAMARITAN DRIVE, JASPER, Georgia 30143","175 SAMARITAN DRIVE, JASPER, Georgia 30143",34.4560799,-84.4125067
"12 SAMMY MCGHEE BLVD, JASPER, Georgia 30143-7712","12 SAMMY MCGHEE BLVD, JASPER, Georgia 30143",34.4628611,-84.4504064
"14 SAMMY MCGHEE BLVD, JASPER, Georgia 30143-7723","14 SAMMY MCGHEE BLVD, JASPER, Georgia 30143",34.4629117,-84.4504029
"7311 FAIRMOUNT HIGHWAY, CALHOUN, Georgia 30701","7311 FAIRMOUNT HIGHWAY, CALHOUN, Georgia 30701",34.4657951,-84.9130509
"51 GORDON RD SUITE 201, JASPER, Georgia 30143","51 GORDON RD SUITE 201, JASPER, Georgia 30143",34.4668606,-84.4465459
"11638 HWY 27, SUMMERVILLE, Georgia 30747","11638 HWY 27, SUMMERVILLE, Georgia 30747",34.4715868,-85.3398649
"60 FARRAR DRIVE, SUMMERVILLE, Georgia 30747-2013","60 FARRAR DRIVE, SUMMERVILLE, Georgia 30747",34.4924497,-85.3370936
"105 LAUREL CREEK ROAD SE, CALHOUN, Georgia 30701-7011","105 LAUREL CREEK ROAD SE, CALHOUN, Georgia 30701",34.4950337,-84.9260297
"815 CURTIS PARKWAY, CALHOUN, Georgia 30701","815 CURTIS PARKWAY, CALHOUN, Georgia 30701",34.4953043,-84.925888
"155 PROFESSIONAL DRIVE, BALDWIN, Georgia 30511-4000","155 PROFESSIONAL DRIVE, BALDWIN, Georgia 30511",34.504255,-83.5434811
"310 NORTH RIVER STREET, CALHOUN, Georgia 30701","310 NORTH RIVER STREET, CALHOUN, Georgia 30701",34.508532,-84.9574783
"109 HOSPITAL DRIVE, CALHOUN, Georgia 30701-2067","109 HOSPITAL DRIVE, CALHOUN, Georgia 30701",34.5090005,-84.9248442
"1300 SOUTH CHESTATEE STREET, DAHLONEGA, Georgia 30533-5503","1300 SOUTH CHESTATEE STREET, DAHLONEGA, Georgia 30533",34.5168842,-83.9756304
"134 ANSLEY DRIVE, DAHLONEGA, Georgia 30533","134 ANSLEY DRIVE, DAHLONEGA, Georgia 30533",34.5235369,-83.9779246
"23 TIPTON, DAHLONEGA, Georgia 30533-1637","23 TIPTON, DAHLONEGA, Georgia 30533",34.5238033,-83.976878
"95 MORRISON MOORE PKWY WEST, DAHLONEGA, Georgia 30533-1588","95 MORRISON MOORE PKWY WEST, DAHLONEGA, Georgia 30533",34.5242737,-83.9825972
"14160 HWY 27, TRION, Georgia 30753-1136","14160 HWY 27, TRION, Georgia 30753",34.5290525,-85.3083284
"60 MECHANICSVILLE ROAD, DAHLONEGA, Georgia 30533-0840","60 MECHANICSVILLE ROAD, DAHLONEGA, Georgia 30533",34.5302862,-83.9755277
"1055 GROVE STREET NORTH, DAHLONEGA, Georgia 30533-3876","1055 GROVE STREET NORTH, DAHLONEGA, Georgia 30533",34.5449417,-83.9928837
"396 HISTORIC HWY 441 N., DEMOREST, Georgia 30535-4522","396 HISTORIC HWY 441 N., DEMOREST, Georgia 30535",34.559633,-83.54768
"185 SCOGGINS DRIVE, DEMOREST, Georgia 30535","185 SCOGGINS DRIVE, DEMOREST, Georgia 30535",34.5661297,-83.5227928
"274 BIG A ROAD, TOCCOA, Georgia 30577-2098","274 BIG A ROAD, TOCCOA, Georgia 30577",34.5744746,-83.3130449
"109 W SAVANNAH STREET, TOCCOA, Georgia 30577-2360","109 W SAVANNAH STREET, TOCCOA, Georgia 30577",34.5806844,-83.3334481
"64 BOULEVARD, TOCCOA, Georgia 30577-3043","64 BOULEVARD, TOCCOA, Georgia 30577",34.58096,-83.314625
"870 AUSTIN DRIVE SUITE B, DEMOREST, Georgia 30535-4565","870 AUSTIN DRIVE SUITE B, DEMOREST, Georgia 30535",34.58574,-83.536442
"865 AUSTIN DRIVE, DEMOREST, Georgia 30535-4513","865 AUSTIN DRIVE, DEMOREST, Georgia 30535",34.585864,-83.536326
"437 EAST LOUISE STREET, CLARKESVILLE, Georgia 30523","437 EAST LOUISE STREET, CLARKESVILLE, Georgia 30523",34.595233,-83.525789
"17 WHITE STREET, CLEVELAND, Georgia 30528","17 WHITE STREET, CLEVELAND, Georgia 30528",34.6010302,-83.7674474
"3674 HABERSHAM MILLS ROAD, DEMOREST, Georgia 30535-2811","3674 HABERSHAM MILLS ROAD, DEMOREST, Georgia 30535",34.605455,-83.566765
"5330 HIGHWAY 115, CLARKESVILLE, Georgia 30523","5330 HIGHWAY 115, CLARKESVILLE, Georgia 30523",34.607735,-83.505521
"1331 HELEN HIGHWAY, CLEVELAND, Georgia 30528-2834","1331 HELEN HIGHWAY, CLEVELAND, Georgia 30528",34.6180787,-83.7548654
"2578 HELEN HIGHWAY, CLEVELAND, Georgia 30528-2834","2578 HELEN HIGHWAY, CLEVELAND, Georgia 30528",34.6347247,-83.7456912
"174 HIGHLAND CROSSING SOUTH, EAST ELLIJAY, Georgia 30540","174 HIGHLAND CROSSING SOUTH, EAST ELLIJAY, Georgia 30540",34.6529357,-84.493953
"2648 HIGHWAY 129 N, CLEVELAND, Georgia 30528","2648 HIGHWAY 129 N, CLEVELAND, Georgia 30528",34.665714,-83.857157
"28 SOUTHSIDE CHURCH STREET, ELLIJAY, Georgia 30540-5409","28 SOUTHSIDE CHURCH STREET, ELLIJAY, Georgia 30540",34.6798269,-84.4951038
"97 HEFNER ST., ELLIJAY, Georgia 30540","97 HEFNER ST., ELLIJAY, Georgia 30540",34.6803639,-84.4798494
"822 INDUSTRIAL BLVD, ELLIJAY, Georgia 30540-3804","822 INDUSTRIAL BLVD, ELLIJAY, Georgia 30540",34.685173,-84.4809306
"80 CINEMA DRIVE, ELLIJAY, Georgia 30540-8196","80 CINEMA DRIVE, ELLIJAY, Georgia 30540",34.69481,-84.48215
"87 SOUTH BURNT MILL ROAD, LAFAYETTE, Georgia 30728","87 SOUTH BURNT MILL ROAD, LAFAYETTE, Georgia 30728",34.6995053,-85.3098302
"603 EAST VILLANOW STREET, LA FAYETTE, Georgia 30728-2618","603 EAST VILLANOW STREET, LA FAYETTE, Georgia 30728",34.702186,-85.272133
"1933 SHIELDS ROAD, DALTON, Georgia 30720-5069","1933 SHIELDS ROAD, DALTON, Georgia 30720",34.756623,-84.9958793
"2918 E. WALNUT AVE., DALTON, Georgia 30721","2918 E. WALNUT AVE., DALTON, Georgia 30721",34.7610945,-84.9457528
"709 OLD DALTON ELLIJAY ROAD, CHATSWORTH, Georgia 30705-2019","709 OLD DALTON ELLIJAY ROAD, CHATSWORTH, Georgia 30705",34.775725,-84.7868078
"925 NORTH 3RD AVENUE, CHATSWORTH, Georgia 30705-2115","925 NORTH 3RD AVENUE, CHATSWORTH, Georgia 30705",34.7770093,-84.7697606
"1008 NORTH 3RD AVENUE, CHATSWORTH, Georgia 30705","1008 NORTH 3RD AVENUE, CHATSWORTH, Georgia 30705",34.7793792,-84.76959
"1575 CHATTANOOGA AVENUE, DALTON, Georgia 30721-2672","1575 CHATTANOOGA AVENUE, DALTON, Georgia 30721",34.7802232,-84.9718224
"1409 CHATTANOOGA AVENUE, DALTON, Georgia 30720-2631","1409 CHATTANOOGA AVENUE, DALTON, Georgia 30720",34.7802232,-84.9718224
"1200 WEST WAUGH STREET SUITE A, DALTON, Georgia 30720-2536","1200 WEST WAUGH STREET SUITE A, DALTON, Georgia 30720",34.783271,-84.9937082
"204 PROFESSIONAL COURT SE, CALHOUN, Georgia 30701-7020","204 PROFESSIONAL COURT SE, CALHOUN, Georgia 30701",34.793059,-84.984336
"800 PROFESSIONAL BOULEVARD, DALTON, Georgia 30720-2536","800 PROFESSIONAL BOULEVARD, DALTON, Georgia 30720",34.793141,-84.984488
"1610 BROADRICK DRIVE, DALTON, Georgia 30720-3012","1610 BROADRICK DRIVE, DALTON, Georgia 30720",34.7953874,-84.9857829
"95 OUIDA STREET, BLUE RIDGE, Georgia 30513-4627","95 OUIDA STREET, BLUE RIDGE, Georgia 30513",34.8566936,-84.3219485
"460 WEST MAIN STREET, BLUE RIDGE, Georgia 30513-4575","460 WEST MAIN STREET, BLUE RIDGE, Georgia 30513",34.8631216,-84.3276655
"896 HWY 441 SOUTH, CLAYTON, Georgia 30525-0000","896 HWY 441 SOUTH, CLAYTON, Georgia 30525",34.8705763,-83.4005173
"71 CASE AVENUE, TRENTON, Georgia 30752-2429","71 CASE AVENUE, TRENTON, Georgia 30752",34.8720805,-85.5107684
"178 HOSPITAL ROAD, BLAIRSVILLE, Georgia 30512","178 HOSPITAL ROAD, BLAIRSVILLE, Georgia 30512",34.872416,-83.962186
"35 HOSPITAL RD., BLAIRSVILLE, Georgia 30512","35 HOSPITAL RD., BLAIRSVILLE, Georgia 30512",34.87251,-83.958863
"165 BLUE RIDGE OVERLOOK, BLUE RIDGE, Georgia 30513-4575","165 BLUE RIDGE OVERLOOK, BLUE RIDGE, Georgia 30513",34.8740936,-84.3265395
"184 SOUTH MAIN STREET/SUITE 200, CLAYTON, Georgia 30525-5480","184 SOUTH MAIN STREET/SUITE 200, CLAYTON, Georgia 30525",34.8759256,-83.4012712
"67 CHASE DRIVE, BLAIRSVILLE, Georgia 30512-8564","67 CHASE DRIVE, BLAIRSVILLE, Georgia 30512",34.8770481,-83.9477023
"30 COTTON WOOD STREET, CLAYTON, Georgia 30525-4186","30 COTTON WOOD STREET, CLAYTON, Georgia 30525",34.877206,-83.394068
"63 PLEASANT HILL ROAD, BLAIRSVILLE, Georgia 30512-2291","63 PLEASANT HILL ROAD, BLAIRSVILLE, Georgia 30512",34.8834,-83.965105
"346 DEEP SOUTH FARM ROAD, BLAIRSVILLE, Georgia 30512","346 DEEP SOUTH FARM ROAD, BLAIRSVILLE, Georgia 30512",34.883409,-83.964319
"458 N MAIN ST., CLAYTON, Georgia 30525","458 N MAIN ST., CLAYTON, Georgia 30525",34.8862005,-83.3971308
"773 NORTH MAIN ST, CLAYTON, Georgia 30525","773 NORTH MAIN ST, CLAYTON, Georgia 30525",34.8862005,-83.3971308
"77 WEAVER ROAD, BLAIRSVILLE, Georgia 30512","77 WEAVER ROAD, BLAIRSVILLE, Georgia 30512",34.8870951,-83.9604759
"13570 NORTH MAIN STREET, TRENTON, Georgia 30752-2012","13570 NORTH MAIN STREET, TRENTON, Georgia 30752",34.8878154,-85.4997349
"134 RHEA MCCLANAHAN DRIVE, TUNNEL HILL, Georgia 30755","134 RHEA MCCLANAHAN DRIVE, TUNNEL HILL, Georgia 30755",34.9037215,-85.072119
"85 SEASONS LANE, HIAWASSEE, Georgia 30546","85 SEASONS LANE, HIAWASSEE, Georgia 30546",34.906339,-83.72739
"145 CATOOSA CIRCLE, RINGGOLD, Georgia 30736-8077","145 CATOOSA CIRCLE, RINGGOLD, Georgia 30736",34.906607,-85.061186
"375 BOYNTON DRIVE, RINGGOLD, Georgia 30736-2737","375 BOYNTON DRIVE, RINGGOLD, Georgia 30736",34.9142986,-85.1310043
"2855 OLD HIGHWAY 5, BLUE RIDGE, Georgia 30513-6248","2855 OLD HIGHWAY 5, BLUE RIDGE, Georgia 30513",34.917198,-84.3747389
"4700 BATTLEFIELD PKWL, RINGGOLD, Georgia 30736","4700 BATTLEFIELD PKWL, RINGGOLD, Georgia 30736",34.935927,-85.200102
"2366 BATTLEFIELD PARKWAY, FT. OGLETHORPE, Georgia 30742","2366 BATTLEFIELD PARKWAY, FT. OGLETHORPE, Georgia 30742",34.9366648,-85.2040113
"84 STUART ROAD, FORT OGLETHORPE, Georgia 30742","84 STUART ROAD, FORT OGLETHORPE, Georgia 30742",34.9497991,-85.2399654
"100 MITCHELL ROAD, FORT OGLETHORPE, Georgia 30742","100 MITCHELL ROAD, FORT OGLETHORPE, Georgia 30742",34.9500004,-85.2627465
"4211 CLOUD SPRINGS RD, RINGGOLD, Georgia 30736","4211 CLOUD SPRINGS RD, RINGGOLD, Georgia 30736",34.96394,-85.194288
"1104 JACK DAYTON CIRCLE, YOUNG HARRIS, Georgia 30582-2334","1104 JACK DAYTON CIRCLE, YOUNG HARRIS, Georgia 30582",34.967985,-83.81692
"4897 BUFORD HWY #167, CHAMBLEE, Georgia 30341","4897 BUFORD HWY #167, CHAMBLEE, Georgia 30341",33.884383,-84.287494
"5008 SNAPFINGER WOODS DRIVE, DECATUR, Georgia 30035","5008 SNAPFINGER WOODS DRIVE, DECATUR, Georgia 30035",33.711728,-84.183004
"107 Fairview Park Dr., DUBLIN, Georgia 31021-3901","107 Fairview Park Dr., DUBLIN, Georgia 31021",32.533203,-82.952702
